low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,reg_preference_for_trad,latest_query_time_month,latest_query_time_weekday,loans_latest_time_month,loans_latest_time_weekday
0.05,0.83,6000,0.62,1.0,0.475,19.0,8.0,11.0,2.0,24340,0,11.0,20170409.0,207000,157.0,0.35,37610,5.0,1430,0.05,1060,0.5,6.0,8.0,6.0,8.0,1.0,1.0,3.0,3.0,43.0,1290,6.0,0.0,2330,43050,0.0,0,407.0,83.0,532.0,73.0,11.0,4.0,5.0,16.0,5.0,9.0,11.0,494.0,74.0,43.0,38.0,4.0,15.0,6.0,9.0,0.0,1.0,14.0,56.0,8.0,0.0,0.0,357.0,2100.0,73.0,9.0,9.0,4300.0,1844.0,2900.0,77.0,6.0,7.0,3600.0,2100.0,23.0,76.0,0,4.0,5.0,2.0,1.0
0.01,0.6,4000,0.8,0.51,0.215,13.0,29.0,26.0,3.0,21560,0,19.0,20150213.0,127290,81.0,0.75,9720,8.0,5810,1.0,1760,0.4,0.0,29.0,0.0,29.0,0.0,1.0,4.0,4.0,0.0,500,3.0,0.0,0,46010,0.0,1,1193.0,94.0,529.0,79.0,8.0,5.0,3.0,10.0,2.0,7.0,8.0,495.0,79.0,25.0,22.0,4.0,10.0,2.0,8.0,0.0,0.0,1.0,25.0,19.0,0.0,0.0,333.0,1800.0,78.0,8.0,8.0,2900.0,1737.0,8400.0,83.0,2.0,2.0,8400.0,8400.0,27.0,151.0,0,4.0,1.0,12.0,3.0
0.01,0.94,0,1.47,0.64,0.35,16.0,21.0,16.0,3.0,10350,0,23.0,20150303.0,246850,162.0,0.4,16740,8.0,3500,0.2,1330,0.45,21.0,21.0,21.0,21.0,0.0,3.0,3.0,3.0,0.0,2000,6.0,0.0,0,18650,0.0,0,1175.0,82.0,541.0,77.0,21.0,10.0,8.0,30.0,5.0,18.0,22.0,508.0,76.0,50.0,42.0,1.0,15.0,4.0,11.0,1.0,5.0,22.0,46.0,15.0,1.0,0.0,333.0,2400.0,75.0,11.0,13.0,4700.0,2018.0,8700.0,77.0,4.0,5.0,19800.0,9600.0,8.0,1.0,0,4.0,3.0,5.0,3.0
0.01,1.0,0,2.09,0.65,0.12,8.0,27.0,28.0,2.0,10480,0,15.0,20160318.0,47400,41.0,1.0,520,4.0,820,1.0,1070,0.5,0.0,26.0,0.0,26.0,0.0,2.0,3.0,5.0,0.0,0,2.0,0.0,0,0,0.0,1,794.0,131.0,624.0,74.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,592.0,73.0,7.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,265.0,1500.0,73.0,3.0,3.0,1900.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,104.0,2,11.0,0.0,1.0,5.0
0.01,0.65,3000,0.82,0.82,0.413,18.0,19.0,13.0,4.0,12060,0,54.0,20120928.0,494690,264.0,0.2,61800,6.0,11900,0.05,1960,0.4,5.0,12.0,5.0,12.0,0.0,2.0,2.0,2.0,144.0,3730,5.0,0.0,2070,46810,0.0,0,2061.0,85.0,545.0,71.0,7.0,3.0,3.0,7.0,0.0,0.0,3.0,513.0,77.0,44.0,44.0,1.0,12.0,7.0,5.0,2.0,5.0,16.0,71.0,0.0,4.0,0.0,320.0,3400.0,74.0,5.0,6.0,5100.0,2480.0,10500.0,80.0,7.0,9.0,21600.0,7214.0,167.0,3.0,1,11.0,1.0,5.0,4.0
0.02,0.92,7800,1.01,0.96,0.391,23.0,12.0,10.0,3.0,1280,0,24.0,20160219.0,189000,233.0,0.35,33880,7.0,2040,0.1,1100,0.55,7.0,11.0,7.0,11.0,0.0,2.0,3.0,3.0,98775.0,1730,5.0,0.0,0,12340,0.0,0,822.0,82.0,537.0,77.0,11.0,5.0,3.0,18.0,6.0,9.0,14.0,486.0,78.0,31.0,26.0,4.0,17.0,8.0,9.0,0.0,5.0,14.0,44.0,27.0,3.0,7.0,349.0,2800.0,75.0,9.0,9.0,4700.0,2244.0,7300.0,82.0,8.0,9.0,21600.0,6650.0,4.0,48.0,0,5.0,3.0,3.0,1.0
0.06,0.77,20000,1.28,1.0,0.561,24.0,19.0,9.0,3.0,7240,0,19.0,20160812.0,159060,274.0,0.55,21970,6.0,11770,0.1,490,0.7,10.0,19.0,10.0,19.0,0.0,0.0,2.0,2.0,0.0,910,5.0,0.0,500,15960,0.0,0,647.0,83.0,661.0,80.0,8.0,5.0,2.0,14.0,8.0,10.0,10.0,628.0,75.0,23.0,23.0,0.0,9.0,3.0,6.0,0.0,0.0,6.0,24.0,1.0,1.0,0.0,347.0,4400.0,75.0,6.0,6.0,7900.0,2983.0,10400.0,80.0,3.0,3.0,12000.0,7200.0,4.0,106.0,0,5.0,3.0,1.0,6.0
0.0,0.76,800,0.52,1.0,0.544,24.0,7.0,7.0,3.0,16670,0,20.0,20160727.0,520710,256.0,0.15,110540,6.0,3880,0.05,1730,0.4,4.0,7.0,4.0,7.0,2.0,1.0,1.0,1.0,1555.0,3290,4.0,1.0,5840,72490,0.0,0,663.0,82.0,527.0,77.0,13.0,8.0,4.0,17.0,1.0,8.0,12.0,497.0,75.0,43.0,41.0,1.0,21.0,14.0,7.0,0.0,1.0,9.0,66.0,5.0,0.0,0.0,358.0,3200.0,73.0,7.0,7.0,5300.0,2814.0,12000.0,76.0,14.0,16.0,20400.0,10500.0,6.0,65.0,0,4.0,5.0,2.0,2.0
0.02,0.91,6000,0.56,0.93,0.345,23.0,20.0,19.0,4.0,8430,0,14.0,20161208.0,61550,122.0,0.7,8490,5.0,4210,0.65,630,0.6,7.0,20.0,2.0,21.0,0.0,1.0,2.0,3.0,0.0,390,3.0,0.0,0,0,0.0,1,529.0,95.0,516.0,78.0,9.0,3.0,4.0,12.0,2.0,3.0,5.0,488.0,73.0,25.0,23.0,1.0,9.0,3.0,6.0,0.0,0.0,5.0,36.0,12.0,0.0,1.0,359.0,1300.0,71.0,6.0,6.0,2000.0,1250.0,7100.0,76.0,3.0,3.0,8400.0,4800.0,24.0,145.0,3,4.0,4.0,12.0,2.0
0.02,0.89,200,0.75,0.88,0.177,16.0,61.0,53.0,2.0,13960,0,14.0,20161109.0,81720,67.0,0.45,22330,7.0,1180,0.4,1160,0.5,9.0,17.0,9.0,17.0,0.0,0.0,3.0,3.0,0.0,2530,6.0,0.0,90,4030,0.0,0,558.0,93.0,532.0,89.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,495.0,78.0,19.0,16.0,3.0,6.0,3.0,3.0,0.0,0.0,4.0,18.0,5.0,0.0,0.0,336.0,2200.0,72.0,3.0,3.0,2300.0,2033.0,18800.0,80.0,3.0,3.0,24000.0,13000.0,15.0,142.0,0,4.0,6.0,12.0,5.0
0.0,1.0,1500,1.74,1.0,0.19699999999999998,13.0,33.0,24.0,3.0,10170,0,16.0,20161115.0,44910,79.0,0.95,4870,6.0,1990,1.0,1650,0.4,1.0,30.0,0.0,30.0,0.0,0.0,3.0,4.0,0.0,60,1.0,0.0,0,16840,0.0,0,552.0,97.0,629.0,82.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,603.0,75.0,10.0,10.0,0.0,7.0,4.0,3.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,350.0,1800.0,70.0,3.0,3.0,2200.0,1400.0,7800.0,82.0,4.0,4.0,8400.0,7200.0,1.0,124.0,1,5.0,6.0,1.0,2.0
0.0,0.75,0,1.98,1.0,0.21100000000000002,19.0,27.0,20.0,2.0,17640,0,14.0,20170116.0,120450,80.0,0.2,29430,9.0,3520,0.05,1440,0.45,10.0,14.0,10.0,14.0,4.0,0.0,1.0,5.0,45.0,4070,6.0,0.0,1360,18980,0.0,0,490.0,82.0,654.0,84.0,11.0,3.0,3.0,24.0,5.0,9.0,13.0,639.0,78.0,22.0,22.0,0.0,9.0,8.0,1.0,1.0,4.0,8.0,53.0,0.0,6.0,0.0,360.0,500.0,72.0,1.0,1.0,500.0,500.0,17400.0,78.0,8.0,9.0,26400.0,9225.0,23.0,26.0,3,4.0,5.0,4.0,2.0
0.02,0.77,0,0.28,0.6,0.19699999999999998,14.0,22.0,17.0,4.0,12930,0,31.0,20131101.0,159970,127.0,0.5,15670,8.0,1060,0.2,1570,0.45,10.0,15.0,10.0,15.0,0.0,0.0,2.0,2.0,1739.0,2010,9.0,0.0,100,13700,0.0,0,1662.0,96.0,537.0,82.0,5.0,4.0,0.0,6.0,2.0,3.0,5.0,511.0,75.0,22.0,22.0,2.0,12.0,5.0,7.0,1.0,2.0,7.0,32.0,6.0,1.0,1.0,344.0,1700.0,73.0,7.0,7.0,4400.0,1957.0,14800.0,78.0,5.0,5.0,19200.0,10860.0,15.0,28.0,0,4.0,6.0,4.0,0.0
0.02,0.98,2300,0.68,0.86,0.233,16.0,55.0,23.0,5.0,15400,0,24.0,20151125.0,60950,111.0,0.45,23600,8.0,900,0.4,830,0.6,15.0,20.0,15.0,22.0,0.0,4.0,4.0,4.0,0.0,2000,4.0,0.0,2000,19820,0.0,1,908.0,86.0,536.0,76.0,9.0,5.0,2.0,12.0,6.0,10.0,11.0,504.0,75.0,21.0,17.0,2.0,9.0,4.0,5.0,0.0,0.0,14.0,25.0,58.0,0.0,0.0,335.0,1200.0,71.0,5.0,5.0,2500.0,1160.0,7300.0,80.0,4.0,4.0,10800.0,5175.0,4.0,100.0,0,5.0,3.0,1.0,5.0
0.01,0.99,0,0.75,0.46,0.52,18.0,13.0,10.0,3.0,19180,0,18.0,20141205.0,190820,170.0,0.2,30600,7.0,4360,0.1,1030,0.55,4.0,12.0,4.0,13.0,2.0,1.0,6.0,6.0,1306.0,4540,5.0,0.0,6110,24750,0.0,0,1263.0,82.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,0,4.0,5.0,4.0,3.0
0.01,0.99,200,0.39,0.78,0.444,19.0,12.0,10.0,4.0,6570,0,51.0,20121003.0,187730,344.0,0.35,32340,5.0,870,0.1,990,0.55,10.0,10.0,10.0,10.0,1.0,3.0,4.0,4.0,186331.0,1560,4.0,0.0,0,13610,0.0,0,2056.0,83.0,541.0,74.0,17.0,11.0,6.0,22.0,5.0,13.0,17.0,505.0,74.0,50.0,44.0,2.0,17.0,6.0,11.0,0.0,6.0,19.0,49.0,11.0,0.0,0.0,351.0,2000.0,74.0,11.0,11.0,2300.0,1681.0,4100.0,75.0,6.0,7.0,7800.0,3733.0,6.0,54.0,0,5.0,1.0,3.0,2.0
0.02,0.86,3100,0.83,0.78,0.222,17.0,41.0,20.0,2.0,15710,0,18.0,20160429.0,108320,103.0,0.45,30190,8.0,1570,0.15,1100,0.5,17.0,17.0,17.0,17.0,1.0,1.0,7.0,7.0,375057.0,1350,4.0,0.0,160,3070,0.0,1,752.0,82.0,624.0,74.0,22.0,11.0,7.0,31.0,8.0,16.0,21.0,592.0,74.0,20.0,12.0,0.0,10.0,1.0,9.0,1.0,1.0,6.0,15.0,11.0,0.0,1.0,353.0,1900.0,73.0,9.0,9.0,3000.0,1600.0,1200.0,83.0,1.0,1.0,1200.0,1200.0,14.0,14.0,1,4.0,0.0,4.0,0.0
0.02,0.98,500,1.83,0.68,0.275,18.0,36.0,26.0,3.0,5640,0,41.0,20130323.0,115340,181.0,0.5,23160,8.0,3810,1.0,630,0.7,0.0,36.0,0.0,36.0,0.0,1.0,1.0,1.0,0.0,2420,5.0,0.0,2420,13750,0.0,0,1885.0,86.0,589.0,80.0,12.0,6.0,2.0,17.0,7.0,12.0,15.0,566.0,74.0,20.0,20.0,2.0,9.0,1.0,8.0,1.0,1.0,8.0,21.0,1.0,1.0,0.0,351.0,1600.0,74.0,8.0,8.0,2300.0,1425.0,1000.0,82.0,1.0,1.0,1000.0,1000.0,2.0,19.0,0,5.0,5.0,4.0,2.0
0.01,0.99,3200,0.86,0.63,0.354,14.0,50.0,53.0,3.0,5500,0,17.0,20151224.0,142660,132.0,0.7,16020,5.0,5510,0.65,1140,0.5,4.0,50.0,7.0,50.0,0.0,1.0,3.0,3.0,0.0,640,3.0,0.0,0,0,0.0,0,879.0,94.0,548.0,74.0,7.0,5.0,1.0,8.0,0.0,4.0,5.0,512.0,76.0,72.0,66.0,2.0,22.0,4.0,18.0,1.0,5.0,24.0,76.0,23.0,1.0,0.0,352.0,2000.0,75.0,18.0,19.0,3300.0,1666.0,8200.0,81.0,4.0,4.0,13800.0,7150.0,30.0,0.0,0,4.0,2.0,5.0,4.0
0.0,0.53,0,0.81,0.36,0.251,18.0,23.0,16.0,3.0,16530,0,13.0,20150308.0,170330,85.0,0.3,109380,9.0,2070,0.1,1910,0.4,9.0,9.0,9.0,9.0,0.0,0.0,2.0,2.0,47.0,1710,5.0,0.0,1730,19130,0.0,0,1170.0,85.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,1,4.0,5.0,4.0,3.0
0.02,0.88,2000,0.4,0.96,0.28300000000000003,15.0,18.0,14.0,2.0,9730,0,24.0,20160227.0,141880,144.0,0.25,29160,6.0,1690,0.05,860,0.55,6.0,18.0,6.0,21.0,2.0,0.0,0.0,3.0,10272.0,2620,4.0,0.0,3710,9090,0.0,0,814.0,88.0,543.0,76.0,6.0,5.0,0.0,7.0,2.0,5.0,6.0,508.0,73.0,23.0,23.0,2.0,7.0,2.0,5.0,1.0,3.0,9.0,26.0,0.0,1.0,0.0,357.0,3900.0,71.0,5.0,5.0,5400.0,3520.0,11700.0,82.0,2.0,3.0,14400.0,7800.0,9.0,6.0,0,4.0,5.0,5.0,1.0
0.01,0.99,1000,1.08,0.8,0.336,14.0,22.0,12.0,2.0,11460,0,16.0,20160724.0,125080,130.0,0.6,12170,7.0,1990,0.4,950,0.55,9.0,22.0,9.0,22.0,0.0,0.0,4.0,4.0,0.0,510,4.0,0.0,0,6650,0.0,0,666.0,85.0,644.0,74.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,612.0,74.0,35.0,33.0,0.0,9.0,1.0,8.0,0.0,1.0,11.0,39.0,10.0,0.0,0.0,345.0,2000.0,74.0,8.0,8.0,2700.0,1650.0,4800.0,75.0,1.0,1.0,4800.0,4800.0,31.0,76.0,0,4.0,4.0,2.0,1.0
0.01,0.96,2000,8.85,0.58,0.369,21.0,12.0,10.0,3.0,3000,0,34.0,20130426.0,844190,170.0,0.2,29100,6.0,3040,0.1,1340,0.45,6.0,11.0,6.0,11.0,0.0,0.0,1.0,2.0,604.0,3360,6.0,0.0,4790,16300,0.0,0,1851.0,82.0,533.0,85.0,9.0,3.0,5.0,13.0,3.0,7.0,8.0,474.0,75.0,29.0,28.0,1.0,11.0,4.0,7.0,0.0,0.0,7.0,27.0,3.0,0.0,0.0,341.0,3400.0,72.0,7.0,7.0,4900.0,2157.0,11300.0,83.0,4.0,4.0,22800.0,9525.0,7.0,126.0,0,4.0,0.0,1.0,0.0
0.01,0.99,4200,0.78,0.82,0.515,9.0,61.0,57.0,3.0,36570,0,37.0,20140623.0,11010,249.0,1.0,6600,9.0,26120,1.0,1210,0.5,0.0,18.0,0.0,9.0,0.0,1.0,3.0,4.0,0.0,0,3.0,0.0,0,0,0.0,0,1428.0,99.0,548.0,74.0,12.0,3.0,5.0,20.0,7.0,11.0,15.0,504.0,76.0,50.0,45.0,4.0,17.0,9.0,8.0,1.0,1.0,14.0,73.0,23.0,1.0,1.0,356.0,2100.0,74.0,8.0,9.0,3900.0,2012.0,6200.0,78.0,9.0,10.0,8400.0,4444.0,23.0,25.0,2,4.0,5.0,4.0,3.0
0.02,0.98,15000,0.67,1.0,0.322,11.0,51.0,9.0,1.0,26410,1,9.0,20170609.0,3650,87.0,0.55,3130,6.0,52560,1.0,450,0.7,9.0,51.0,0.0,31.0,0.0,1.0,1.0,3.0,0.0,1540,1.0,0.0,0,0,0.0,0,346.0,96.0,642.0,78.0,12.0,6.0,4.0,24.0,11.0,16.0,19.0,615.0,75.0,22.0,20.0,0.0,10.0,5.0,5.0,1.0,3.0,9.0,23.0,2.0,3.0,0.0,353.0,3500.0,70.0,5.0,5.0,8900.0,3440.0,13100.0,80.0,5.0,6.0,31200.0,15240.0,4.0,11.0,1,5.0,3.0,4.0,3.0
0.02,0.98,1800,4.18,0.57,0.19699999999999998,16.0,55.0,22.0,1.0,3060,0,25.0,20140705.0,66970,88.0,0.4,17780,8.0,2140,0.4,1200,0.55,14.0,27.0,14.0,27.0,0.0,1.0,2.0,2.0,0.0,2680,3.0,0.0,590,7250,0.0,0,1416.0,85.0,640.0,73.0,8.0,3.0,1.0,10.0,5.0,7.0,8.0,617.0,75.0,26.0,26.0,0.0,10.0,4.0,6.0,0.0,2.0,8.0,31.0,1.0,1.0,0.0,360.0,2200.0,74.0,6.0,6.0,3100.0,2066.0,2900.0,80.0,4.0,4.0,7800.0,3950.0,16.0,83.0,0,4.0,5.0,2.0,1.0
0.01,0.78,100,0.68,0.81,0.222,21.0,25.0,17.0,1.0,5810,0,13.0,20160606.0,103650,82.0,0.15,30380,8.0,7900,0.1,1850,0.45,14.0,25.0,14.0,25.0,1.0,1.0,1.0,1.0,98368.0,4800,4.0,0.0,450,26060,0.0,0,714.0,83.0,648.0,74.0,5.0,4.0,1.0,9.0,1.0,2.0,6.0,657.0,78.0,6.0,6.0,0.0,5.0,3.0,2.0,2.0,2.0,2.0,7.0,0.0,2.0,0.0,323.0,1700.0,79.0,2.0,2.0,2100.0,1750.0,5000.0,75.0,3.0,3.0,10800.0,5600.0,1.0,0.0,1,5.0,3.0,5.0,4.0
0.02,0.98,100,0.71,0.96,0.23800000000000002,20.0,42.0,32.0,4.0,8360,0,48.0,20140104.0,96930,241.0,0.85,15500,6.0,2140,1.0,1270,0.5,0.0,30.0,0.0,60.0,0.0,1.0,2.0,4.0,0.0,280,4.0,0.0,0,7850,0.0,1,1598.0,100.0,538.0,73.0,10.0,1.0,6.0,13.0,5.0,6.0,10.0,483.0,75.0,40.0,32.0,3.0,16.0,5.0,11.0,1.0,2.0,15.0,36.0,14.0,1.0,1.0,353.0,2400.0,74.0,11.0,11.0,3600.0,2000.0,2600.0,78.0,5.0,6.0,5400.0,3060.0,23.0,10.0,0,4.0,5.0,4.0,4.0
0.02,0.93,0,1.6,0.57,0.316,18.0,32.0,25.0,2.0,17360,0,23.0,20141101.0,138260,143.0,0.5,44780,7.0,1450,0.1,860,0.6,6.0,10.0,8.0,10.0,1.0,0.0,3.0,3.0,108.0,650,12.0,0.0,350,5990,0.0,0,1297.0,83.0,547.0,77.0,10.0,3.0,5.0,15.0,1.0,10.0,12.0,512.0,74.0,27.0,27.0,2.0,13.0,8.0,5.0,1.0,3.0,10.0,50.0,0.0,1.0,0.0,342.0,2400.0,71.0,5.0,5.0,3500.0,1900.0,5100.0,78.0,8.0,8.0,7200.0,3875.0,5.0,9.0,0,5.0,2.0,4.0,5.0
0.04,0.96,0,1.37,0.92,0.115,8.0,56.0,29.0,3.0,9750,0,11.0,20170301.0,21690,38.0,0.6,3020,6.0,40,0.4,570,0.7,0.0,56.0,0.0,56.0,0.0,1.0,1.0,7.0,57.0,1400,3.0,0.0,1400,1400,0.0,0,446.0,84.0,485.0,74.0,5.0,3.0,2.0,6.0,0.0,2.0,5.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,67.0,4.0,0,2.0,0.0,4.0,3.0
0.02,0.98,300,0.88,0.78,0.255,10.0,12.0,10.0,3.0,9980,0,29.0,20140520.0,45890,119.0,1.0,0,1.0,7550,1.0,1420,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,0.0,0.0,0,0,0.0,0,1462.0,382.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,479.0,73.0,6.0,3.0,3.0,4.0,1.0,3.0,0.0,1.0,2.0,4.0,7.0,0.0,0.0,360.0,1400.0,73.0,3.0,3.0,2400.0,1400.0,1500.0,72.0,1.0,1.0,1500.0,1500.0,23.0,73.0,0,4.0,5.0,2.0,4.0
0.0,1.0,0,1.15,0.79,0.055,9.0,98.0,44.0,2.0,8190,0,27.0,20141111.0,23720,60.0,1.0,800,6.0,2320,1.0,1320,0.5,0.0,98.0,0.0,98.0,0.0,0.0,1.0,2.0,0.0,0,1.0,0.0,0,0,0.0,0,1287.0,150.0,624.0,77.0,8.0,6.0,2.0,12.0,0.0,2.0,7.0,604.0,72.0,5.0,5.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,297.0,900.0,75.0,3.0,3.0,1400.0,933.0,2700.0,67.0,2.0,2.0,3600.0,2700.0,46.0,136.0,0,3.0,3.0,12.0,4.0
0.11,0.89,500,1.81,0.86,0.205,15.0,28.0,22.0,4.0,13830,0,42.0,20140227.0,82740,177.0,0.6,9370,8.0,490,0.3,630,0.5,10.0,28.0,2.0,28.0,1.0,0.0,1.0,2.0,184547.0,1230,6.0,0.0,0,2260,0.0,0,1544.0,85.0,621.0,75.0,5.0,4.0,1.0,5.0,0.0,2.0,3.0,600.0,79.0,13.0,13.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,34.0,1.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,19600.0,79.0,2.0,2.0,20400.0,14100.0,77.0,64.0,0,2.0,0.0,3.0,6.0
0.01,0.84,1000,1.3,0.85,0.688,27.0,10.0,8.0,3.0,19580,0,35.0,20141021.0,803540,395.0,0.3,81930,4.0,14190,0.05,1510,0.45,5.0,10.0,5.0,10.0,1.0,1.0,2.0,2.0,15.0,2290,6.0,0.0,890,75730,0.0,0,1308.0,82.0,548.0,80.0,11.0,6.0,4.0,12.0,2.0,4.0,6.0,507.0,77.0,40.0,40.0,3.0,16.0,3.0,13.0,0.0,1.0,12.0,49.0,2.0,0.0,0.0,357.0,3300.0,77.0,13.0,15.0,7800.0,3107.0,6600.0,81.0,3.0,3.0,10500.0,5300.0,6.0,40.0,0,5.0,1.0,3.0,2.0
0.01,0.99,600,0.0,0.89,0.505,19.0,15.0,14.0,2.0,101970,0,25.0,20151128.0,132680,210.0,0.5,15240,6.0,134290,0.3,1120,0.55,10.0,15.0,10.0,15.0,0.0,0.0,5.0,5.0,470652.0,1240,3.0,0.0,530,740,0.0,1,905.0,87.0,637.0,77.0,4.0,2.0,2.0,6.0,1.0,3.0,6.0,615.0,73.0,18.0,16.0,0.0,7.0,2.0,5.0,0.0,2.0,11.0,22.0,2.0,0.0,0.0,344.0,2300.0,72.0,5.0,5.0,3500.0,2340.0,6800.0,77.0,2.0,2.0,7200.0,5400.0,19.0,73.0,2,4.0,2.0,2.0,4.0
0.02,0.66,3500,1.04,1.0,0.425,19.0,33.0,24.0,2.0,35670,0,21.0,20160611.0,249890,212.0,0.6,48600,8.0,45740,0.3,1450,0.5,0.0,25.0,0.0,25.0,0.0,10.0,10.0,10.0,0.0,1310,6.0,0.0,100,32790,0.0,1,709.0,82.0,522.0,74.0,10.0,4.0,5.0,12.0,1.0,2.0,4.0,470.0,75.0,36.0,27.0,5.0,16.0,7.0,9.0,0.0,3.0,21.0,44.0,103.0,0.0,11.0,326.0,1200.0,72.0,9.0,10.0,2200.0,1288.0,4400.0,80.0,7.0,8.0,18600.0,6457.0,8.0,43.0,1,4.0,6.0,3.0,6.0
0.03,0.97,400,1.27,0.95,0.6659999999999999,22.0,12.0,11.0,3.0,19260,0,36.0,20150112.0,325480,340.0,0.35,43290,7.0,4390,0.05,800,0.6,6.0,7.0,6.0,7.0,0.0,1.0,8.0,8.0,1000537.0,1630,6.0,0.0,500,8000,0.0,0,1225.0,82.0,546.0,78.0,16.0,9.0,6.0,21.0,0.0,7.0,15.0,503.0,75.0,59.0,53.0,3.0,23.0,12.0,11.0,1.0,1.0,18.0,76.0,34.0,0.0,1.0,331.0,2100.0,72.0,11.0,11.0,3400.0,1727.0,6600.0,81.0,12.0,14.0,14400.0,6283.0,50.0,22.0,0,3.0,6.0,4.0,6.0
0.02,0.98,0,4.81,1.0,0.203,14.0,14.0,19.0,1.0,11180,0,9.0,20170616.0,68850,55.0,0.35,26470,6.0,260,0.3,1040,0.55,11.0,14.0,11.0,14.0,0.0,2.0,2.0,2.0,1194743.0,2040,6.0,0.0,140,4920,0.0,1,339.0,87.0,499.0,73.0,9.0,2.0,3.0,11.0,3.0,5.0,11.0,476.0,77.0,20.0,12.0,1.0,9.0,4.0,5.0,2.0,7.0,12.0,19.0,16.0,2.0,6.0,322.0,1500.0,74.0,5.0,6.0,2300.0,1420.0,7700.0,80.0,4.0,4.0,14400.0,5950.0,23.0,18.0,0,4.0,5.0,4.0,3.0
0.03,0.97,1600,0.42,1.0,0.10800000000000001,9.0,39.0,27.0,3.0,10070,0,12.0,20170313.0,17420,39.0,0.8,3200,3.0,560,1.0,750,0.6,0.0,39.0,0.0,39.0,0.0,8.0,8.0,8.0,0.0,340,2.0,0.0,0,6470,0.0,1,434.0,87.0,608.0,75.0,5.0,3.0,2.0,5.0,0.0,0.0,2.0,583.0,80.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,80.0,2.0,2.0,7200.0,4500.0,165.0,67.0,0,11.0,3.0,3.0,3.0
